"Year Taken","Course ID","Course Title","Instuctor","Option","Credit Hours","No. GPA","Details"
4,"MATH408","Theory of Partial Differential Equation","Kanu, Richmond Uchenna","Maths",3.0,false,MATH408
4,"MATH416","Measure Theory","Ayinde, Semiu Akinpelu","Maths",3.0,false,MATH416
4,"MATH418","Algebraic Number theory","Adelodun, Joseph","Maths",3.0,false,MATH418
4,"MATH424","Numerical Analysis and Computation II","Adio  Adesina Kamorudeen","Maths",3.0,false,MATH424
4,"MATH430","Advanced Algebra II","Adelodun, Joseph","Maths",3.0,false,MATH430
4,"MATH490","Research Project","Adio  Adesina Kamorudeen","Maths",6.0,false,MATH490
4,"MBBT408","Process Biotechnology","Odutayo, Foluke Odunlami Idowu","Biol",2.0,false,MBBT408
4,"MBBT410","Biotechnology of Animal Reproduction","Odutayo, Foluke Odunlami Idowu","Biol",2.0,false,MBBT410
4,"MBBT424","Industrial Biotechnology","Ajiboye  Oluwapelumi Micheal","Biol",3.0,false,MBBT424
4,"MBBT428","Biosafety, Bioethics and Intellectual Property Rights","OGUNWENMO  K. Olusola","Biol",2.0,false,MBBT428
4,"MBBT490","Research Project","ADEWUNMI  Aderiike","Biol",6.0,false,MBBT490
4,"PHYS402","Quantum Mechanics II","Kehinde  Daniel Olusegun","Physics/Electronics",3.0,false,PHYS402
4,"PHYS404","Electrodynamics","Kehinde  Daniel Olusegun","Physics/Electronics",2.0,false,PHYS404
4,"PHYS406","Atomic and Molecular Spectroscopy","Akintunde  Samuel O","Physics/Electronics",3.0,false,PHYS406
4,"PHYS408","Analytical Mechanics III","Adenika  Charles","Physics/Electronics",2.0,false,PHYS408
4,"PHYS412","Nuclear and Particle Physics II","Akintunde  Samuel O","Physics/Electronics",2.0,false,PHYS412
4,"PHYS414","Astronomy","ADETUNJI  EMMANUEL OLUGBEMIGA","Physics/Electronics",2.0,false,PHYS414
4,"PHYS416","Biophysics","ADETUNJI  EMMANUEL OLUGBEMIGA","Physics/Electronics",2.0,false,PHYS416
4,"PHYS490","Research Project","Kehinde  Daniel Olusegun","Physics/Electronics",6.0,false,PHYS490
4,"ZOOL402","Principles of Parasitology","Oyewole  , I. O.","MICRO-BIO",2.0,false,ZOOL402
4,"ZOOL414","Parasitology II","Oyewole  , I. O.","Biol",3.0,false,ZOOL414
200,"BIO 202","Introductory Ecology","ADEWUNMI  Aderiike","Biol",2.0,false,BIO 202
200,"BIO 204","Biological Techniques","OGUNWENMO  K. Olusola","Biol",2.0,false,BIO 204
200,"BIO 206","Hydrobiology","OGUNBIYI  OPEYEMI CHRISTIANA","Biol",2.0,false,BIO 206
200,"BOT 202","Seedless Plants","ADEWUNMI  Aderiike","Biol",2.0,false,BOT 202
200,"BU-BIO 212","Plant Animal Adaptation and Toxinology","Odutayo, Foluke Odunlami Idowu","Biol",3.0,false,BU-BIO 212
200,"BU-BIO 214","Introductory Aerobiology","ANIMASHAUN  Rufus","Biol",2.0,false,BU-BIO 214
200,"BU-EMT 206","Human Environment and Sustainable Devolopment","Ajiboye  Oluwapelumi Micheal","Biol",3.0,false,BU-EMT 206
200,"ZOO 212","Invertebrate Zoology II","Oyewole  , I. O.","Biol",2.0,false,ZOO 212

